title,opponent,abbreviation,sport,date,year,location,stadium,latitude,longitude,score,notes,identifier,original collection,digital collection,publisher,rights,rightsstatement,format-original,format,display_template,type,duration,filename,id number,disc number,youtubeid,object_location,image_small,image_thumb,cdm_url,objectid
"University of Idaho vs. Washington State University (Football), 10/06/1956",Washington State University,WSU,Football,1956-10-06,1956,"Moscow, ID",Neale Stadium,46.726113,-117.015671,19 - 33 (L),,UG64-WSU1956-1_131,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:43:29,UG64-WSU1956-1_131.avi,1_131,131,KInwI_Ar8yM,https://youtu.be/KInwI_Ar8yM,https://img.youtube.com/vi/KInwI_Ar8yM/sddefault.jpg,https://img.youtube.com/vi/KInwI_Ar8yM/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/21,vandalvideo21
"University of Idaho vs. Washington State University (Football), 11/17/1962",Washington State University,WSU,Football,1962-11-17,1962,"Moscow, ID",Neale Stadium,46.726113,-117.015671,14 - 22 (L),,UG64-WSU1962-1_137,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:27:28,UG64-WSU1962-1_137.avi,1_137,137,m2lChKbsS50,https://youtu.be/m2lChKbsS50,https://img.youtube.com/vi/m2lChKbsS50/sddefault.jpg,https://img.youtube.com/vi/m2lChKbsS50/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/22,vandalvideo22
"University of Idaho vs. Boise State University (Football), 11/04/1978",Boise State University,"Boise, IDSt",Football,1978-11-04,1978,"Boise, ID",Bronco Stadium,43.602798,-116.195833,10 - 48 (L),,"UG64-Boise, IDSt1978-1_11",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:44:32,"UG64-Boise, IDSt1978-1_11.avi",1_11,11,sj9u54lipG8,https://youtu.be/sj9u54lipG8,https://img.youtube.com/vi/sj9u54lipG8/sddefault.jpg,https://img.youtube.com/vi/sj9u54lipG8/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/23,vandalvideo23
"University of Idaho vs. Washington State University (Football), 10/30/1948",Washington State University,WSU,Football,1948-10-30,1948,"Pullman, WA",Rodgers Field,46.731806,-117.160444,14 - 19 (L),,UG64-WSU1948-1_123,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:36:47,UG64-WSU1948-1_123.avi,1_123,123,qHxbzTCmr1g,https://youtu.be/qHxbzTCmr1g,https://img.youtube.com/vi/qHxbzTCmr1g/sddefault.jpg,https://img.youtube.com/vi/qHxbzTCmr1g/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/24,vandalvideo24
"University of Idaho vs. Washington State University (Football), 10/14/1961",Washington State University,WSU,Football,1961-10-14,1961,"Pullman, WA",Rodgers Field,46.731806,-117.160444,0 - 34 (L),,UG64-WSU1961-1_135,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:38:33,UG64-WSU1961-1_135.avi,1_135,135,_FCzd9rDxNw,https://youtu.be/_FCzd9rDxNw,https://img.youtube.com/vi/_FCzd9rDxNw/sddefault.jpg,https://img.youtube.com/vi/_FCzd9rDxNw/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/25,vandalvideo25
"University of Idaho vs. Washington State University (Basketball), 01/09/1962",Washington State University,WSU-bb,Basketball,1962-01-09,1962,"Pullman, WA",Bohler Gymnasium,46.732783,-117.162173,75 - 74 (W),1962: one reel,UG64-WSU-bb1962-1_136a,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:06:14,UG64-WSU-bb1962-1_136.avi,1_136a,136,P4FxKU2y6go,https://youtu.be/P4FxKU2y6go,https://img.youtube.com/vi/P4FxKU2y6go/sddefault.jpg,https://img.youtube.com/vi/P4FxKU2y6go/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/26,vandalvideo26
"University of Idaho vs. Washington State University (Football), 10/02/1965",Washington State University,WSU,Football,1965-10-02,1965,"Pullman, WA",Rodgers Field,46.731806,-117.160444,17 - 13 (W),missing reel,UG64-WSU1965-1_138,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:20:59,UG64-WSU1965-1_138.avi,1_138,138,F1gCXbn0N3w,https://youtu.be/F1gCXbn0N3w,https://img.youtube.com/vi/F1gCXbn0N3w/sddefault.jpg,https://img.youtube.com/vi/F1gCXbn0N3w/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/27,vandalvideo27
"University of Idaho vs. Washington State University (Basketball), 12/21/1966",Washington State University,WSU,Basketball,1966-12-21,1966,"Moscow, ID",Memorial Gymnasium,46.726389,-117.01375,49 - 47 (W),,UG64-WSU1966-1_139,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:33:28,UG64-WSU1966-1_139.avi,1_139,139,pJAUsbHxa8c,https://youtu.be/pJAUsbHxa8c,https://img.youtube.com/vi/pJAUsbHxa8c/sddefault.jpg,https://img.youtube.com/vi/pJAUsbHxa8c/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/28,vandalvideo28
"University of Idaho vs. Washington State University (Football), 10/22/1966",Washington State University,WSU,Football,1966-10-22,1966,"Moscow, ID",Neale Stadium,46.726113,-117.015671,7 - 14 (L),,UG64-WSU1966-1_140,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:22:00,UG64-WSU1966-1_140.avi,1_140,140,DlLEBRIW7cs,https://youtu.be/DlLEBRIW7cs,https://img.youtube.com/vi/DlLEBRIW7cs/sddefault.jpg,https://img.youtube.com/vi/DlLEBRIW7cs/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/29,vandalvideo29
"University of Washington v. Washington State College (Football), 10/23/1926",University of Washington v. Washington State College,UWvsWSU,Football,1926-10-23,1926,"Seattle, WA",Husky Stadium,47.650278,-122.301667,UW: 6 - WSC: 9 (L),"MG 23, Item 29",UG64-UWvsWSU1926-1_102b,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:11:05,UG64-UWvsWSU1926-1_102b.avi,1_102b,102,eqJUCcwIlKE,https://youtu.be/eqJUCcwIlKE,https://img.youtube.com/vi/eqJUCcwIlKE/sddefault.jpg,https://img.youtube.com/vi/eqJUCcwIlKE/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/30,vandalvideo30
